article_id,title,url,qid,topic,title_en,categories,n_sentences
22840,Steamboat Willie,https://sc.wikipedia.org/wiki?curid=22840,,,,,2
22841,Valàchia,https://sc.wikipedia.org/wiki?curid=22841,,,,,1
22844,The Brave Little Toaster,https://sc.wikipedia.org/wiki?curid=22844,,,,,4
22845,Istàtua de su Redentore (Nùgoro),https://sc.wikipedia.org/wiki?curid=22845,,,,,12
22846,TRIX (sistema operativu),https://sc.wikipedia.org/wiki?curid=22846,,,,,16
22850,Meta-fintzione,https://sc.wikipedia.org/wiki?curid=22850,,,,,7
22851,Ford Model T,https://sc.wikipedia.org/wiki?curid=22851,,,,,3
22853,NuMachine,https://sc.wikipedia.org/wiki?curid=22853,,,,,9
22855,Interfache òmine-màchina,https://sc.wikipedia.org/wiki?curid=22855,,,,,1
22862,The Nightmare Before Christmas,https://sc.wikipedia.org/wiki?curid=22862,,,,,2
22863,Fantasia,https://sc.wikipedia.org/wiki?curid=22863,,,,,3
22865,Cars,https://sc.wikipedia.org/wiki?curid=22865,,,,,1
22867,Limba inter-islava,https://sc.wikipedia.org/wiki?curid=22867,,,,,5
22871,Chicken Run,https://sc.wikipedia.org/wiki?curid=22871,,,,,1
22872,Istadu,https://sc.wikipedia.org/wiki?curid=22872,,,,,9
22873,Franco Serantini,https://sc.wikipedia.org/wiki?curid=22873,,,,,30
22874,Tron,https://sc.wikipedia.org/wiki?curid=22874,,,,,1
22875,Femmina accabadora/campidanesu,https://sc.wikipedia.org/wiki?curid=22875,,,,,15
22877,L'Arcusgi,https://sc.wikipedia.org/wiki?curid=22877,,,,,3
22878,The Prince of Egypt,https://sc.wikipedia.org/wiki?curid=22878,,,,,1
22879,The Many Adventures of Winnie the Pooh,https://sc.wikipedia.org/wiki?curid=22879,,,,,1
22880,Pietro Ratto,https://sc.wikipedia.org/wiki?curid=22880,,,,,1
22882,Sprite (sistema operativu),https://sc.wikipedia.org/wiki?curid=22882,,,,,9
22883,COP28,https://sc.wikipedia.org/wiki?curid=22883,,,,,40
22884,Gerhard Richter,https://sc.wikipedia.org/wiki?curid=22884,,,,,3
22888,Neo Rauch,https://sc.wikipedia.org/wiki?curid=22888,,,,,2
22891,Sigmar Polke,https://sc.wikipedia.org/wiki?curid=22891,,,,,2
22892,Necròpoli de Varna,https://sc.wikipedia.org/wiki?curid=22892,,,,,3
22893,Limba sòraba de giosso,https://sc.wikipedia.org/wiki?curid=22893,,,,,4
22894,Reconquista,https://sc.wikipedia.org/wiki?curid=22894,,,,,2
22895,Rinaschimentu,https://sc.wikipedia.org/wiki?curid=22895,,,,,13
