article_id,title,url,qid,topic,title_en,categories,n_sentences
8993761,22 Minutes (film),https://fr.wikipedia.org/wiki?curid=8993761,,,,,11
8993814,Église Saint-Martin de Cambes,https://fr.wikipedia.org/wiki?curid=8993814,,,,,25
8993821,Liste des gratte-ciel de Minneapolis,https://fr.wikipedia.org/wiki?curid=8993821,,,,,3
8993828,AT&amp;T Tower,https://fr.wikipedia.org/wiki?curid=8993828,,,,,3
8993838,Sharaud Curry,https://fr.wikipedia.org/wiki?curid=8993838,,,,,12
8993843,Willie Kemp,https://fr.wikipedia.org/wiki?curid=8993843,,,,,2
8993846,Håkan Eliasson,https://fr.wikipedia.org/wiki?curid=8993846,,,,,9
8993904,Jean-Claude Leblois,https://fr.wikipedia.org/wiki?curid=8993904,,,,,6
8993905,Pascal Coste (homme politique),https://fr.wikipedia.org/wiki?curid=8993905,,,,,33
8993933,Görmin,https://fr.wikipedia.org/wiki?curid=8993933,,,,,1
8993934,2XL Games,https://fr.wikipedia.org/wiki?curid=8993934,,,,,5
8993941,Sassen-Trantow,https://fr.wikipedia.org/wiki?curid=8993941,,,,,1
8993943,Albrechtice (district de Karviná),https://fr.wikipedia.org/wiki?curid=8993943,,,,,5
8993944,Altwigshagen,https://fr.wikipedia.org/wiki?curid=8993944,,,,,1
8993946,Suzanne Nielsen,https://fr.wikipedia.org/wiki?curid=8993946,,,,,8
8993948,Michael Conner,https://fr.wikipedia.org/wiki?curid=8993948,,,,,1
8993951,Velké Albrechtice,https://fr.wikipedia.org/wiki?curid=8993951,,,,,5
8993957,Violence contre la communauté LGBT,https://fr.wikipedia.org/wiki?curid=8993957,,,,,10
8993958,Matt Doherty (football),https://fr.wikipedia.org/wiki?curid=8993958,,,,,9
8993961,Hammer a. d. Uecker,https://fr.wikipedia.org/wiki?curid=8993961,,,,,1
8993964,Heinrichswalde (Poméranie-Occidentale),https://fr.wikipedia.org/wiki?curid=8993964,,,,,1
8993965,Hans Reinhart,https://fr.wikipedia.org/wiki?curid=8993965,,,,,4
8993968,Moses Odubajo,https://fr.wikipedia.org/wiki?curid=8993968,,,,,6
8993969,Rothemühl,https://fr.wikipedia.org/wiki?curid=8993969,,,,,1
8993970,Fedez,https://fr.wikipedia.org/wiki?curid=8993970,,,,,23
8993971,Město Albrechtice,https://fr.wikipedia.org/wiki?curid=8993971,,,,,5
8993974,Wilhelmsburg (Poméranie-Occidentale),https://fr.wikipedia.org/wiki?curid=8993974,,,,,1
8993975,Rudolf Mellinghoff,https://fr.wikipedia.org/wiki?curid=8993975,,,,,3
8993978,Ingrid Schmidt (juriste),https://fr.wikipedia.org/wiki?curid=8993978,,,,,1
8993980,Matt Targett (football),https://fr.wikipedia.org/wiki?curid=8993980,,,,,11
8993981,George Oppenheimer,https://fr.wikipedia.org/wiki?curid=8993981,,,,,4
8993984,Gratuit (chanteur),https://fr.wikipedia.org/wiki?curid=8993984,,,,,6
8993990,Élection pontificale de 1159,https://fr.wikipedia.org/wiki?curid=8993990,,,,,12
8994012,Mont Oakan,https://fr.wikipedia.org/wiki?curid=8994012,,,,,13
