code,rank,feature,weight
el,14,ικό,0.043572618499953183
el,15,ες,0.04341908003010737
el,16,ικά,0.043104899358550344
el,17,▁οι,0.04298376921754647
el,18,▁του,0.042871050792742386
el,19,ών,0.04271241247851059
el,20,▁ημερολόγιο,0.04270801671998765
el,21,ντ,0.04245534424294517
el,22,▁στο,0.042425154667140745
el,23,▁έ,0.04225932109394611
el,24,▁γρηγοριανό,0.04224242505058461
el,25,▁έτος,0.04223032070401846
el,26,ιο,0.042110089538379136
el,27,▁τους,0.04182630695225851
el,28,ές,0.041815767521432665
el,29,ους,0.04179991577819658
el,30,εί,0.041797268831679425
ar,1,،,0.04597768651707685
ar,2,▁في,0.04500069277224954
ar,3,▁من,0.04412213562396386
ar,4,ه,0.043091960041693536
ar,5,ية,0.0430230298277051
ar,6,ها,0.04172939916709806
ar,7,ن,0.04166252484396672
ar,8,▁و,0.041590096882761225
ar,9,▁الم,0.04146854625850086
ar,10,ق,0.04142679944248446
ar,11,ا,0.04136576423373402
ar,12,ين,0.041278399312839255
ar,13,ف,0.041265276435575676
ar,14,و,0.041217275528246236
ar,15,ل,0.04104085482632929
ar,16,▁على,0.0407394065705006
ar,17,ج,0.0406707344196824
ar,18,ط,0.0404435412566825
ar,19,▁ل,0.04044102198265305
ar,20,ان,0.04036986829770256
ar,21,ار,0.040213256924912316
ar,22,▁أ,0.04019905216206782
ar,23,ك,0.040059844255798754
ar,24,▁ي,0.04000713913815157
ar,25,ة,0.040001552969234695
ar,26,▁الأ,0.03995659696130829
ar,27,ال,0.03988538586140598
ar,28,ام,0.03981393349201897
ar,29,ز,0.03961457509820385
ar,30,▁إلى,0.039577674589898845
sl,1,▁tudi,0.06724535391211675
sl,2,▁več,0.06299742969355505
sl,3,▁tako,0.05908772144810293
sl,4,▁lahko,0.057911641305388915
sl,5,▁upora,0.05724329735398102
sl,6,vlj,0.057203401029557156
sl,7,▁zaradi,0.057203401029557156
sl,8,▁čl,0.05695983720856828
sl,9,▁števil,0.056814326409975746
sl,10,čne,0.05679332567228812
sl,11,▁svetov,0.05677227073908832
sl,12,▁kjer,0.05629475893040718
sl,13,▁njeg,0.05592903800382239
sl,14,▁imen,0.05578755268793288
sl,15,▁prvi,0.05576373140944262
sl,16,▁razli,0.055667744630706936
sl,17,kih,0.05538889423235061
sl,18,stva,0.05532260873304993
sl,19,čnih,0.0549885016818404
sl,20,šče,0.05450207262038063
sl,21,▁naselje,0.05430478675720032
sl,22,jš,0.05414944206054492
sl,23,▁drugi,0.0538048130726964
sl,24,jske,0.05371331175378483
sl,25,ških,0.05365173574764012
sl,26,▁najbol,0.053527171769505985
sl,27,▁stolet,0.05346416927816015
sl,28,jajo,0.05340067649012316
sl,29,čil,0.05327218907739214
sl,30,▁vsa,0.05327218907739214
en,1,▁during,0.05949264598054676
en,2,▁would,0.056341330712876475
en,3,▁then,0.05594755024256504
en,4,▁released,0.05499692819383858
en,5,▁however,0.05442282662659861
en,6,▁located,0.05327127473780186
en,7,ished,0.05096093198039803
en,8,▁which,0.050692310680859415
en,9,▁until,0.04878972899967429
en,10,▁played,0.048529901957116976
en,11,▁became,0.04754025957239303
en,12,▁been,0.0473846789495798
en,13,cted,0.04707146292057689
en,14,▁including,0.04703911693105811
en,15,▁several,0.0467075510874242
en,16,▁since,0.0464310520571716
en,17,▁served,0.04584463078757948
en,18,▁january,0.04549289821773413
en,19,ived,0.04537179868827749
en,20,▁july,0.04537179868827749
en,21,▁also,0.0451371946395299
en,22,▁buil,0.044778590614378506
en,23,▁their,0.04407348282603899
en,24,▁between,0.04372128998854231
en,25,▁former,0.041853206746896875
en,26,▁many,0.04140552644249485
en,27,▁both,0.04108902506342966
